Title,Published_date,Views,Likes,Dislikes,Comments
Taylor Swift - …Ready for It? (BloodPop® Remix) (Audio),2017-12-06T20:03:12Z,3619344,43734,0,2110
TaylorSwiftVEVO Live Stream,2017-12-01T21:00:48Z,0,62,0,1
The Making of a Song: “Delicate” – watch more on Taylor Swift NOW,2017-11-15T03:43:47Z,4299209,168993,0,4885
The reputation Secret Sessions,2017-11-07T13:30:04Z,2914898,132764,0,6084
Taylor Swift - Call It What You Want (Lyric Video),2017-11-03T04:00:01Z,91609899,1127922,0,51990
Taylor Swift - …Ready For It?,2017-10-27T04:00:03Z,328425666,3705785,0,205048
...Ready For It? Trailer,2017-10-23T14:17:17Z,3694176,95847,0,7781
Taylor Swift - Gorgeous (Lyric Video),2017-10-20T04:01:22Z,148229408,1456306,0,73940
Look What You Made Me Do - Looks,2017-10-17T21:32:17Z,1848813,82426,0,1776
Look What You Made Me Do - Stream Co.,2017-09-27T14:51:30Z,821353,22240,0,503
Taylor Swift Live Stream,2017-09-26T22:54:35Z,0,88,0,0
Look What You Made Me Do - The Birdcage,2017-09-21T14:56:22Z,774359,23773,0,951
Look What You Made Me Do - Zombie Transformation,2017-09-21T13:16:00Z,6984644,130183,0,3763
Look What You Made Me Do: Taylor Mountain,2017-09-20T20:03:01Z,7545188,181647,0,4456
Taylor Swift - ...Ready For It? (Audio),2017-09-03T12:07:45Z,57256040,556962,0,43368
Taylor Swift - Look What You Made Me Do,2017-08-28T00:30:22Z,1406432995,12857132,0,746355
"Official ""Look What You Made Me Do"" Video Teaser Clip",2017-08-25T12:34:35Z,4762804,110229,0,5947
Taylor Swift - Look What You Made Me Do (Lyric Video),2017-08-25T03:44:23Z,143118161,2145979,0,199189
"Rehearsing ""I Don't Wanna Live Forever (Fifty Shades Darker)"" for DIRECTV NOW Super Saturday Night",2017-02-02T15:13:11Z,1131325,32571,0,2024
"First time hearing ""I Don't Wanna Live Forever (Fifty Shades Darker)"" on the radio",2017-02-01T20:03:05Z,2796415,151582,0,4684
I Don’t Wanna Live Forever (Fifty Shades Darker) BTS 4 – Glitter Lip [EXTENDED],2017-02-01T18:30:00Z,3097980,70012,0,2424
I Don't Wanna Live Forever (Fifty Shades Darker) BTS 1 - Zayn & Taylor [EXTENDED],2017-01-27T21:50:35Z,6188474,184478,0,4796
I Don't Wanna Live Forever (Fifty Shades Darker) BTS 2 - Key Light? [EXTENDED],2017-01-27T21:43:14Z,912107,29550,0,636
"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",2017-01-27T05:00:30Z,705040186,5075232,0,133511
Taylor Swift - New Romantics,2016-04-13T14:31:00Z,117177572,1072179,0,60075
Taylor Swift - Out Of The Woods – The Making Of,2016-02-09T16:55:00Z,8136397,203598,0,7572
"Taylor performs ""Blank Space"" at The GRAMMY Museum",2016-01-07T21:03:14Z,20597930,441398,0,13019
"Taylor Performs ""Wildest Dreams"" at The GRAMMY Museum",2016-01-05T02:34:16Z,20799356,392412,0,12987
Taylor Swift - Out Of The Woods,2016-01-01T03:51:00Z,191399173,1912513,0,129179
Taylor Swift - Wildest Dreams,2015-08-31T00:55:00Z,876734227,5295854,0,231147
Taylor Swift - Bad Blood ft. Kendrick Lamar,2015-05-18T04:00:00Z,1556186471,9673299,0,463597
#STYLEmemories One,2015-02-19T03:15:26Z,246604,9727,0,319
#STYLEmemories Two,2015-02-19T03:15:08Z,237280,9676,0,261
Taylor Swift - Style,2015-02-13T13:20:01Z,772335214,3873442,0,157720
Taylor Swift's Gift Giving of 2014 | SWIFTMAS,2014-12-31T18:14:42Z,19932089,181095,0,16685
"Behind The Fragrance, Taylor Swift Incredible Things featuring Taylor Swift (Behind The Scenes)",2014-12-15T17:13:20Z,478421,18034,0,589
Taylor Swift - Blank Space,2014-11-10T17:05:44Z,3179895525,14531267,0,630356
Taylor Swift's The 1989 World Tour,2014-11-03T13:39:39Z,710764,10422,0,1047
"Preview ""Welcome To New York"" by Taylor Swift",2014-10-20T11:51:39Z,2119540,18627,0,1430
"Taylor Swift talks about ""Welcome to New York""",2014-10-20T11:51:21Z,618698,10937,0,317
"1989 Secret Sessions, Behind The Scenes!",2014-10-16T23:09:25Z,3482249,81973,0,4877
Taylor Swift - Shake It Off Outtakes Video #8 - The Director,2014-10-15T04:01:00Z,10821688,89903,0,1970
"Taylor Swift Talks About ""Out Of The Woods""",2014-10-13T12:20:13Z,1365318,22483,0,1019
"Taylor Swift - Shake It Off Outtakes Video #7 - The Band, The Fans and The Extras",2014-10-08T04:00:02Z,6530265,54900,0,1353
Taylor Swift Ice Bucket Challenge with Jamie King,2014-10-06T20:08:47Z,387345,12538,0,330
Shake It Off Outtakes Video #6 - The Ribbon Dancers (Behind The Scenes Video),2014-10-01T04:01:01Z,4473268,44082,0,1445
Shake It Off Outtakes Video #5 - The Twerkers and Finger Tutting (Behind-The-Scenes Video),2014-09-24T04:01:00Z,7940486,58417,0,1812
Taylor Swift - Shake It Off Outtakes Video #4 - The Animators (Behind The Scenes Video),2014-09-17T04:01:00Z,6152445,53875,0,1487
Taylor Swift - Shake It Off Outtakes Video #1 - The Cheerleaders (Behind The Scenes Video),2014-09-12T04:01:00Z,17086228,152435,0,3708
Taylor Swift - Shake It Off Outtakes Video #2 - The Ballerinas (Behind The Scenes Video),2014-09-12T04:01:00Z,10110551,84597,0,1935
Shake It Off Outtakes Video #3 - The Modern Dancers (Behind The Scenes Video),2014-09-12T04:01:00Z,5136587,53960,0,1061
Taylor Swift's Worldwide Live Stream on Yahoo - Highlights,2014-08-19T06:54:29Z,415498,8045,0,310
Taylor Swift - Shake It Off,2014-08-18T21:18:00Z,3299016646,12623965,0,568771
Surprising Gena,2014-04-16T22:44:24Z,3405061,55006,0,3581
Taylor Swift RED Tour Asia announcement,2014-02-13T05:46:11Z,261150,6965,0,1225
Taylor Swift Fragrances Made Of Starlight Musical Edition,2013-12-05T21:24:59Z,458670,10974,0,316
Taylor Swift - The Last Time ft. Gary Lightbody,2013-11-16T01:06:06Z,48840355,355871,0,10492
Taylor Swift RED Tour Nashville Week,2013-10-08T22:41:00Z,940581,15938,0,1068
Taylor Swift RED Tour London announcement,2013-09-30T06:05:16Z,203819,4453,0,1211
Taylor Swift and Jennifer Lopez: Jenny from the Block,2013-09-12T21:34:41Z,12731249,107343,0,3328
Behind the scenes of Taylor Swift's week at Staples Center,2013-09-06T16:35:47Z,793862,14242,0,1018
Taylor Swift on Style: Outtakes,2013-08-16T15:57:47Z,181196,4266,0,257
Taylor Swift on Style: Part 4,2013-08-14T17:23:18Z,105260,2705,0,126
Taylor Swift on Style: Part 3,2013-08-12T15:13:58Z,120863,3288,0,198
"Q&A with Taylor on Taylor By Taylor Swift, the fragrance",2013-08-01T22:14:56Z,241652,5625,0,419
#HiFromTaylor Teaser,2013-07-30T14:37:58Z,149082,4136,0,400
Taylor Swift and Carly Simon: You're So Vain,2013-07-29T15:59:25Z,1210996,18501,0,1041
Welcome to the Official Taylor Swift YouTube Channel!,2013-07-25T14:58:57Z,100192,3529,0,418
Taylor Swift - Red,2013-07-03T20:55:08Z,233004219,1425158,0,61644
Taylor by Taylor Swift Fragrance Video Part 1,2013-07-01T11:07:59Z,643195,9829,0,1004
Taylor By Taylor Swift commercial: sneak peek,2013-06-13T18:02:25Z,336941,11921,0,985
Britain's Got Talent performance: Everything Has Changed,2013-06-12T16:20:01Z,2317446,65965,0,2669
Taylor Swift - Everything Has Changed ft. Ed Sheeran,2013-06-06T04:07:16Z,397316288,3197355,0,156114
Taylor Swift - Billboard Milestone Award,2013-05-15T17:01:30Z,105901,3554,0,383
The RED Tour Australia/New Zealand Announcement!,2013-05-08T13:58:36Z,228984,5127,0,1754
Vote Taylor Swift ACM Entertainer of the Year: VoteACM.com,2013-04-06T00:39:56Z,124539,3885,0,487
"""Red"" Guitar Solo from RED Tour Opening Night",2013-03-15T21:28:24Z,343752,8945,0,747
"""Holy Ground"" Live on the RED Tour!",2013-03-15T21:22:06Z,340997,8231,0,668
"""Sparks Fly"" (acoustic) Live on the RED Tour!",2013-03-15T21:08:37Z,677434,16873,0,916
What Fans Can Expect on the RED Tour,2013-03-15T20:51:38Z,164742,4632,0,516
Taylor Swift - 22,2013-03-13T15:25:06Z,639472180,3240397,0,278408
"""I Knew You Were Trouble."" Behind-The-Scenes #1",2013-02-05T21:50:27Z,908536,18574,0,853
"""I Knew You Were Trouble."" Behind-The-Scenes #3",2013-02-05T21:31:21Z,403234,10001,0,481
"""I Knew You Were Trouble."" Behind-The-Scenes #2",2013-02-05T21:30:26Z,415876,9730,0,408
Some extraordinary news...,2013-01-27T20:59:07Z,1158106,18694,0,3118
Taylor Swift - Acoustic Performances from RED Album,2012-12-17T17:18:21Z,9097602,185266,0,9670
Taylor Swift - I Knew You Were Trouble,2012-12-14T22:15:07Z,509603454,3654551,0,269861
VH1 StoryTellers - Taylor Swift - Nov 11 @ 11/10c,2012-11-07T17:26:22Z,195388,3689,0,267
Taylor Swift - We Are Never Ever Getting Back Together (Live from New York City),2012-11-06T00:00:26Z,12318121,104641,0,4958
Taylor Swift - Red (Live from New York City),2012-11-06T00:00:26Z,15436898,133534,0,7133
Taylor Swift - You Belong With Me (Live from New York City),2012-11-06T00:00:26Z,7867443,86319,0,3259
Taylor Swift - Mean (Live from New York City),2012-11-06T00:00:25Z,5440879,62422,0,2423
Taylor Swift - Begin Again (Live from New York City),2012-11-06T00:00:25Z,4130339,56104,0,2691
Taylor Swift - Love Story (Live from New York City),2012-11-06T00:00:25Z,13571543,227316,0,5391
"""Starlight"" Song Preview from RED - Now Available",2012-11-02T14:48:28Z,179948,2694,0,246
"""Everything Has Changed"" Song Preview from RED - Now Available",2012-11-01T20:36:58Z,184234,2183,0,218
"""The Lucky One"" Song Preview from RED - Now Available",2012-10-31T18:41:09Z,208233,2054,0,213
"""Sad Beautiful Tragic"" Song Preview from RED - Now Available",2012-10-30T16:54:49Z,198443,1860,0,140
"""Holy Ground"" Song Preview from RED - Now Available",2012-10-29T19:21:18Z,119211,1971,0,197
"Taylor Swift - #VevoCertified, Pt. 5: You Belong With Me (Taylor Commentary)",2012-10-29T15:45:07Z,1784568,17767,0,1565
"Taylor Swift - #VevoCertified, Pt. 4: Taylor Superfans aka Swifties",2012-10-29T15:45:07Z,645621,6498,0,899
"Taylor Swift - #VevoCertified, Pt. 6: Mine (Taylor Commentary)",2012-10-29T15:45:07Z,839457,11189,0,715
"Taylor Swift - #VEVOCertified, Pt. 7: Love Story (Taylor Commentary)",2012-10-29T15:45:07Z,1066829,13661,0,911
"Taylor Swift - #VEVOCertified, Pt. 2: Taylor On Making Music Videos",2012-10-29T15:45:07Z,774381,9742,0,429
"Taylor Swift - #VEVOCertified, Pt. 3: Taylor Talks About Her Fans",2012-10-29T15:45:07Z,794490,11782,0,816
"Taylor Swift - #VevoCertified, Pt. 1: Award Presentation",2012-10-29T15:45:07Z,3539810,16329,0,1640
Taylor Swift's RED Tour Announcement!,2012-10-27T01:56:56Z,504022,9478,0,3207
"""Stay Stay Stay"" Song Preview from RED - Now Available",2012-10-26T19:48:41Z,103208,2069,0,210
"""The Last Time"" Song Preview from RED - Now Available",2012-10-26T19:48:19Z,73218,1603,0,115
"""I Almost Do"" Song Preview from RED - Now Available",2012-10-26T15:31:35Z,199960,1976,0,161
"""22"" Song Preview from RED - Now Available",2012-10-25T16:33:57Z,190869,2911,0,347
"""All Too Well"" Song Preview from RED - Now Available",2012-10-24T18:49:35Z,128669,3323,0,413
Taylor Swift - Begin Again,2012-10-24T04:01:06Z,201091494,1247763,0,59803
"""Treacherous"" Song Preview from RED - Now Available",2012-10-23T21:45:45Z,179260,3449,0,466
Wonderstruck Enchanted Taylor Swift Chapter 3,2012-09-20T20:27:33Z,527784,12842,0,984
Taylor Swift - Back To December,2012-09-07T23:42:41Z,35626751,263504,0,8532
Taylor Swift - We Are Never Ever Getting Back Together,2012-09-01T00:00:08Z,732988858,4046436,0,222131
Win A Taylor Swift Performance on Your Campus!,2012-08-21T15:49:27Z,332092,4530,0,1274
Taylor Swift - We Are Never Ever Getting Back Together (Lyric Video),2012-08-14T16:42:22Z,38028199,274631,0,35624
Taylor Swift Web Chat and G+ Hangout,2012-08-14T00:09:50Z,1838942,22431,0,860
Taylor Swift Live Webcast on YouTube - 8/13 @ 7pm ET,2012-08-07T13:52:38Z,1002492,10185,0,4965
Taylor Swift Billboard Woman of the Year,2012-06-04T17:04:19Z,970661,36419,0,2041
Taylor Swift - Eyes Open (Lyric Version),2012-05-17T07:00:08Z,18250832,170469,0,11245
Wonderstruck Taylor Swift Chapter 2,2012-04-24T14:50:46Z,882433,17384,0,1266
My new favorite thing ... thank you!,2012-04-02T03:49:00Z,1141806,36123,0,3659
Meredith learns about ACM voting...,2012-03-19T16:14:35Z,1887789,52921,0,4186
Safe & Sound (The Hunger Games: Songs From District 12 And Beyond - The Collaboration),2012-02-29T08:00:00Z,2437880,21956,0,959
Safe & Sound feat. The Civil Wars (The Hunger Games: Songs From District 12 And Beyond),2012-02-16T17:30:41Z,200182947,1908036,0,105524
Taylor Swift - Safe & Sound (Behind The Scenes) ft. The Civil Wars,2012-02-16T08:00:00Z,1462307,20515,0,1077
"""Ours"" Behind-the-Scenes - The Office",2011-12-19T02:51:06Z,276445,5776,0,530
"""Ours"" Behind-the-Scenes - That's a Wrap",2011-12-16T22:35:51Z,164687,2917,0,170
"""Ours"" Behind-the-Scenes - Working with Taylor",2011-12-16T22:21:12Z,153100,4182,0,133
"""Ours"" Behind-the-Scenes - Message of Ours",2011-12-16T22:10:23Z,263439,6170,0,286
"""Ours"" Behind-the-Scenes - The Inspiration",2011-12-16T22:08:33Z,114287,2526,0,103
"""Ours"" Behind-the-Scenes - Director Casting",2011-12-13T21:05:40Z,97981,2445,0,305
"""Ours"" Behind-the-Scenes - Home Movies",2011-12-13T20:50:44Z,132166,2915,0,265
"""Ours"" Behind-the-Scenes - Taylor's Look",2011-12-09T23:00:19Z,194797,2946,0,347
"""Ours"" Behind-the-Scenes - Locations",2011-12-09T22:47:48Z,92631,2143,0,127
"""Ours"" Behind-the-Scenes - Zach",2011-12-09T18:38:29Z,179708,3132,0,240
"""Ours"" Behind-the-Scenes - ""The Story of the Video""",2011-12-08T21:06:20Z,128013,2341,0,112
"""Ours"" Behind-the-Scenes - The Director",2011-12-07T23:04:15Z,159223,2817,0,203
"""Ours"" Behind-the-Scenes - We're Making a Video",2011-12-07T22:23:13Z,147335,3015,0,259
Taylor Swift - Ours,2011-12-06T08:00:00Z,108323191,772344,0,39333
Speak Now World Tour Live CD/DVD - Available Now!,2011-11-22T17:54:03Z,240806,5251,0,765
"Taylor Talks Hugging Fans - 60 Minutes, Sunday Nov 21 @ 7/6c CBS",2011-11-19T00:11:40Z,192421,3215,0,373
Taylor Swift on 60 Minutes - Nov 20 @ 7/6c CBS,2011-11-17T23:12:02Z,293876,5009,0,542
Taylor Swift WONDERSTRUCK In-Store Appearances,2011-11-17T17:38:19Z,263649,4987,0,537
Wonderstruck Taylor Swift Chapter 1,2011-09-29T00:24:46Z,1612900,22064,0,2098
Taylor Swift WONDERSTRUCK Teaser,2011-09-21T22:10:38Z,1167891,20100,0,1911
Speak Now World Tour Live CD+DVD,2011-09-21T14:27:30Z,265606,4984,0,681
Taylor Swift's Wonderstruck Fragrance,2011-09-16T15:11:21Z,363393,7679,0,1062
YouTube Presents Taylor Swift,2011-09-02T01:04:34Z,2433591,27561,0,3888
YouTube Presents Taylor Swift Q&A,2011-08-25T16:57:04Z,316110,4819,0,2728
Taylor Swift - Viva La Vida,2011-08-24T11:29:30Z,6399325,129376,0,5422
"Taylor Swift - Mine (Live, BBC Radio 2 Session)",2011-08-24T11:29:30Z,1804491,24282,0,1468
Taylor Swift - Sparks Fly,2011-08-11T18:18:12Z,92532630,504297,0,30506
Taylor Swift - The Story Of Us,2011-05-25T21:44:56Z,144606922,759825,0,44718
Taylor Swift - Mean,2011-05-13T22:55:22Z,219481896,1301153,0,110823
Thank you.,2011-04-04T05:00:50Z,2827547,158083,0,5647
Asia! (my February video blog),2011-02-23T06:28:38Z,1923074,65861,0,7055
"Taylor Swift Speak Now Fan Video : Stockhold, Sweden",2011-02-14T05:32:11Z,202309,2042,0,225
"Taylor Swift Speak Now Fan Video : Ajalvir (Madrid), Spain",2011-02-14T05:19:09Z,83358,1683,0,135
"Taylor Swift Speak Now Fan Video : San Diego, CA",2011-02-14T05:05:59Z,112356,1432,0,137
"Taylor Swift Speak Now Fan Video : Omaha, NE",2011-02-14T04:59:38Z,44521,1208,0,100
"Taylor Swift Speak Now Fan Video : Hampton, NJ",2011-02-14T04:39:17Z,112072,1372,0,45
"Taylor Swift Speak Now Fan Video : Nashville, TN",2011-02-14T04:33:28Z,402851,3303,0,124
"Taylor Swift Speak Now Fan Video : Minneapolis, MN",2011-02-14T04:08:07Z,41613,1378,0,186
"Taylor Swift Speak Now Fan Video : Chicago, IL",2011-02-14T03:50:44Z,115216,2174,0,149
"Taylor Swift Speak Now Fan Video : Oranga, NSW, Australia",2011-02-14T03:04:11Z,72392,1199,0,73
Taylor Swift Speak Now Fan Videos : Shot on a Bloggie,2011-02-14T03:00:29Z,47469,1342,0,87
Taylor Swift - Back To December,2011-02-01T17:16:48Z,304995950,1669499,0,71066
Taylor Swift CoverGirl NatureLuxe,2011-01-06T17:52:21Z,910104,10148,0,1292
Taylor Swift - You Belong With Me (Live on Letterman),2010-12-08T04:43:15Z,6039592,58884,0,2958
Taylor Swift - Speak Now (Live on Letterman),2010-12-08T04:41:04Z,17358944,130773,0,7343
Taylor Swift - Mine (Live on Letterman),2010-12-08T04:25:17Z,4891803,45916,0,2907
Taylor Swift - Love Story (Live on Letterman),2010-12-08T04:22:20Z,22486101,274514,0,8231
Taylor Swift - Back To December (Live on Letterman),2010-12-08T04:19:32Z,11781735,130136,0,5165
Speak Now Deluxe Edition - Only at Target,2010-10-25T20:02:56Z,1143002,53251,0,2003
Taylor Swift's 'Journey to Fearless' on The Hub,2010-10-19T23:10:37Z,378216,4233,0,501
Taylor Swift - Mine,2010-08-31T02:15:03Z,315705040,1264699,0,88942
A Hug From Taylor Swift - The Final Challenge,2010-06-02T18:44:29Z,528712,12213,0,1376
Demonstrating my fine athletic skills. And more.,2010-04-26T19:58:31Z,5112130,138359,0,9140
Taylor Swift Sony TX7 Cyber-shot Camera Commercial,2010-04-26T14:44:40Z,1492496,19167,0,1761
A Hug From Taylor Swift - Challenge #3,2010-04-24T03:58:16Z,990722,7283,0,885
Vote Taylor: ACM Entertainer of the Year,2010-04-02T03:59:52Z,330037,6667,0,799
A Hug From Taylor Swift - Challenge #2,2010-04-01T15:38:34Z,1037544,9762,0,1590
A Hug From Taylor Swift - Challenge #1,2010-03-25T16:19:23Z,855581,11149,0,1049
New conference table.,2010-03-12T16:10:46Z,1277603,53625,0,2167
Fairytale Adventures in Australia and Japan.,2010-03-01T01:21:07Z,876062,13547,0,1777
Taylor Swift - Fearless,2010-02-26T17:13:59Z,61082457,260852,0,18013
Taylor Swift - Fifteen,2009-11-24T08:00:54Z,165538613,643570,0,64303
Behind-the-scenes in BAND HERO with Taylor!,2009-11-02T22:00:19Z,911774,6595,0,627
Taylor Swift In Band Hero,2009-10-01T18:26:46Z,630764,6506,0,1811
Watching the CMA Announcements!,2009-09-09T20:04:29Z,914000,27092,0,3968
Your world is my world.,2009-08-19T16:34:06Z,1077488,23311,0,2305
Surprise! Taylor Wins 2 Teen Choice Awards!,2009-08-11T03:49:48Z,433576,6093,0,1115
Taylor Swift - Our Song,2009-06-17T00:49:50Z,203673246,824346,0,62905
Taylor Swift - Tim McGraw,2009-06-17T00:12:30Z,49690729,317572,0,21436
Taylor Swift - Teardrops On My Guitar,2009-06-16T23:22:21Z,165481777,789642,0,60601
Taylor Swift - White Horse,2009-06-16T22:20:05Z,157572912,704007,0,44868
Taylor Swift - You Belong With Me,2009-06-16T22:02:30Z,1450912545,9443247,0,425696
Taylor Swift - Love Story,2009-06-16T21:56:20Z,679800438,4840945,0,199517
Taylor Swift - The Best Day,2009-06-16T21:55:48Z,24861958,218183,0,12454
Taylor Swift - Change,2009-06-16T21:53:38Z,50352202,180839,0,16530
Taylor Swift - I'm Only Me When I'm With You,2009-06-16T21:44:50Z,40734163,164693,0,10770
Taylor Swift - Picture To Burn,2009-06-16T21:42:34Z,117324640,591699,0,38122
"Whisper hello, I miss you quite terribly.",2009-05-08T17:02:16Z,5649579,19782,0,3070
Being on tour. Everyone ignores me.,2009-05-07T19:02:07Z,2212971,87829,0,5969
FEARLESS Tour 2009,2009-04-24T21:26:31Z,991980,6117,0,1126
Thanksgiving break and The Academy Is...,2009-03-06T00:20:07Z,628842,7053,0,736
I hope it's gonna make you notice.,2009-03-05T23:28:03Z,2845588,32729,0,3292
1 with a bullet.,2008-11-25T18:35:47Z,789806,7191,0,1055
Retainers.,2008-11-17T21:25:40Z,2899595,45712,0,4299
November 11th.,2008-11-17T20:58:44Z,688942,6201,0,909
You change your mind like a girl changes clothes.,2008-11-17T20:43:59Z,1465764,19965,0,1975
Rascal Flatt's tour and Grey's Anatomy,2008-11-17T20:35:15Z,337841,5957,0,630
Philadelphia :),2008-11-17T20:32:42Z,475226,6603,0,707
London!!!,2008-11-17T19:55:46Z,773798,9213,0,1069
Behind The Scenes @ CMA Music Festival,2008-09-02T17:53:24Z,294239,2792,0,225
"Taylor And ""Friends""",2008-08-17T22:26:08Z,970904,8584,0,891
MySpace Presents: The Fit Featuring Taylor Swift,2008-06-26T23:02:37Z,661343,4053,0,422
Instructional Video,2008-06-26T22:05:00Z,562238,7330,0,663
My band has bad private plane manners.,2008-06-26T21:58:19Z,814125,8639,0,513
First fans with my CMT Award.,2008-06-26T21:55:43Z,310540,2810,0,197
TRL Recap!,2008-06-26T21:15:51Z,700958,6668,0,743
Wannabe,2008-06-26T21:02:39Z,1164481,16308,0,1391
:-),2008-06-26T20:51:09Z,680111,12138,0,1004
Should've Said No,2008-06-26T15:47:41Z,6934311,93482,0,6745
